,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,soil_type
885,28,67,21,21.79792649,63.73086065,6.250994223,46.62370222,19.052286849157877,2
886,28,79,16,24.70626432,60.26854183,6.052184881,53.12442925,27.421001812255,1
887,40,61,22,20.94981756,65.8108757,7.002216044,44.23913012,26.567203951506727,2
888,10,70,19,24.84918386,68.98088448,7.272427638,41.61080544,16.224592754313896,3
889,12,80,19,21.91041045,65.21662467,5.962001484,36.10211371,15.741550620497598,2
890,37,77,20,25.93381964,68.70533022,7.080506001,51.02372773,27.843123662888544,1
891,0,67,22,29.82112112,69.4073209,6.593798387,51.56461082,23.621614234869263,1
892,7,73,25,27.52185591,63.13215259,7.28805662,45.20841071,19.08616281257064,2
893,10,56,18,27.99627907,68.6428593,7.32710972,46.10585191,28.963953824655277,3
894,39,70,15,20.76774783,63.90164154,6.366355781,47.9271552,14.622800795816357,2
895,26,56,22,23.05276444,60.424786,7.011121216,52.60285259,23.13943859421852,3
896,9,77,17,21.65845777,63.58337146,6.280725549,38.07659414,14.924898117590468,1
897,4,59,19,26.25070298,67.62779652,7.621494566,40.8106299,23.98906903439705,1
898,34,73,15,20.97195263,63.83179889,7.630424083,53.10207889,20.24539848487205,3
899,33,77,15,23.89736406,66.32102048,7.802212437,40.74536757,16.843666120790946,3
900,2,24,38,24.55981624,91.63536236,5.922935513,111.9684622,29.82073358067431,1
901,6,18,37,19.65690085,89.93701023,5.937649578,108.0458926,26.191276152311584,3
902,8,26,36,18.78359608,87.4024767,6.804781106,102.5184759,16.176486379938588,3
903,37,18,39,24.1469628,94.5110662,6.424670614,110.2316633,29.69958033164991,1
904,0,27,38,22.44581266,89.90147027,6.738016221,109.3905998,22.67600640577453,1
905,31,25,38,24.96273236,92.40501423,6.497366677,109.4169192,12.177924300529003,1
906,21,21,38,22.5526059,89.3259486,6.327673765,104.8955643,26.280214762278696,2
907,6,30,40,22.77035608,91.45498527,6.36137446,106.9659201,23.707311279600493,1
908,25,27,41,19.20090378,94.27659596,6.923509371,108.0423555,10.806668033177386,2
909,15,11,38,23.12808226,92.68328358,6.630646083,109.3930157,24.403204180156607,3
910,14,5,36,24.92639065,85.19098079,5.832525853,104.7693804,16.854470545846816,2
911,16,10,41,24.77464458,85.63608688,6.738993954,105.7595811,25.1540447810393,1
912,36,7,37,19.8671184,86.35590206,5.782435567,108.3168858,27.75300330968965,2
913,4,20,41,24.26601316,93.7974061,6.537042717,104.5375109,15.01205584314594,1
914,29,22,40,23.62600218,89.73266695,6.145104401,107.6836871,26.838771128325185,2
915,16,15,42,19.67832052,89.08935702,6.890784045,108.5468633,15.443780035055942,1
916,18,27,41,22.36509395,92.30882391,7.175344328,104.8216333,24.32228426860545,2
917,11,18,42,21.57936934,94.88267728,5.938528744,102.8593382,18.96694772570151,1
918,5,15,38,18.26233221,88.16779129,5.709380472,108.0756727,28.76925310088035,1
919,18,23,44,23.71028128,89.61794165,6.184400085,105.6499907,13.12547369390908,3
920,9,8,40,22.48720144,89.9224883,6.553509673,111.6631582,11.74268614956109,3
921,40,27,45,21.6602498,94.79397419,5.885638185,112.4349689,25.62410154531993,2
922,22,23,44,20.13037175,89.31505137,6.143874691,107.3416913,16.552014653998782,2
923,9,16,39,18.41164435,91.11927248,6.101198974,105.1834976,28.93421486775686,3
924,12,29,40,19.68291173,89.75272999,6.594037135,111.2818551,12.737816445976945,1
925,0,17,42,23.20242586,91.19442671,6.859840821,109.0946323,10.607368638078407,2
926,2,21,44,18.92157197,87.31290342,6.56893406,102.8013275,26.339483590651508,2
927,28,6,40,22.10621387,91.34039616,6.769855664,106.8704803,18.54841639924345,3
928,8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,28.37652553525773,2
929,29,16,36,19.81069447,88.92944254,5.740338002,102.860084,29.068625112908336,3
930,17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,16.997505665694476,1
931,34,21,42,18.75927679,89.93457597,6.648687274,111.0196744,16.968321508148083,2
932,21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,27.213230446197805,3
933,25,17,40,18.91251245,87.74938524,6.608023872,111.2800516,19.277553432727444,3
934,8,25,36,19.91330523,94.95031368,6.828522375,104.0277061,19.605703128350104,3
935,26,18,42,19.72620525,89.64934166,6.910374919,108.2287276,21.13809726435067,2
936,4,19,42,23.83185873,87.84034604,6.306605528,111.2232716,26.3920655232502,1
937,36,24,41,24.94467632,94.25702672,7.009180374,103.8799347,12.673266312138056,3
938,5,24,40,24.692258,93.87030088,6.297907579,104.6735454,16.004622811291533,1
939,19,17,39,24.72485577,85.56083187,6.728599215,111.2787584,27.332540299795355,2
940,39,30,38,20.12644921,87.59629625,6.965156738,108.065579,11.195846847011126,2
941,5,29,44,21.02432943,93.0569505,5.578095745,104.7847006,15.817099084796723,3
942,4,24,43,22.40423537,88.1508343,7.199504273,109.8695196,12.88791272173219,1
943,38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,21.02573587462075,3
944,37,11,36,24.24779615,85.56033312,6.710143266,106.9216033,19.65705878605352,1
945,9,25,41,24.81530144,91.90842992,5.972714857,109.2853418,22.060361526689416,2
946,29,22,43,19.66329768,87.95158129,5.561851831,106.0380805,29.19763352450463,1
947,5,21,38,22.43377991,90.3396556,6.107054808,112.459697,16.154835652418242,3
948,22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,19.36511424713501,1
949,4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,29.614070801998576,2
950,21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,20.976618138030744,3
951,29,21,45,23.40981539,93.13277,6.749260456,105.2240743,15.94913001881664,1
952,23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,28.910970975883966,2
953,13,7,43,18.20230419,91.12282162,7.013481515,109.6623974,28.24014920359668,3
954,5,13,37,22.34375696,89.7870345,5.648243649,103.3183074,11.442336684911844,1
955,27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,20.375739681026285,2
956,7,23,35,19.75088482,88.71691157,7.054313823,102.5538035,18.843079670742284,1
957,12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,19.679920824644235,2
958,4,19,43,18.07132963,93.14554876,5.779427402,106.3602023,26.15873615091607,1
959,3,9,45,23.89162561,89.61850203,6.535244251,104.617522,19.872746998326967,1
960,1,27,36,23.98598756,93.34236582,5.684995235,104.991282,28.65626092875943,2
961,23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,25.649589032234665,3
962,24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,29.851948868154214,1
963,13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,25.6333268407937,2
964,40,11,44,24.45840036,86.10874614,6.322396027,111.3779693,29.707505847967465,2
965,21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,22.52266270001292,2
966,3,27,44,24.56811204,92.03009222,6.591302797,110.9633894,25.945411146318563,3
967,40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,29.04661627663448,3
968,14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,21.925453917561956,2
969,38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,18.32824789062465,1
970,34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,12.558982611490364,3
971,32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,17.099713366928857,2
972,18,21,35,23.2801227,94.94330457,6.368560522,111.1382096,22.5984525465593,2
973,8,23,38,19.30106297,87.1775172,7.005410734,105.4766591,24.990104035192857,3
974,15,6,41,19.0087067,88.83768149,6.897368477,108.6793978,14.519284558567708,3
975,0,5,36,24.35193812,90.88612388,6.152906502,105.529185,11.56419431173771,2
976,22,9,44,24.72235539,88.87651295,5.744361602,112.1926517,10.792855126483271,2
977,14,8,43,21.92513945,94.46485312,7.051654924,111.7162016,24.56033083321641,2
978,31,11,45,24.83954414,86.88738076,6.034612928,107.6435771,15.581675035547706,2
979,39,17,45,18.09691127,90.42177379,6.924490731,104.88189,24.7255773805313,2
980,10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,22.169247906066875,3
981,8,28,38,23.22594,94.42971362,6.8444019,105.6917856,24.30597923707028,1
982,32,13,42,23.50128217,92.97527546,5.786058032,106.61905,29.978702331721447,1
983,18,9,40,19.44623085,89.02127045,5.627186257,106.1606833,24.11949009499051,2
984,20,27,41,20.51343484,92.51675903,5.700088663,110.5764023,28.944356438977977,3
985,39,25,36,18.90223032,94.99897537,5.567805185,107.6103211,10.925763227969831,3
986,20,7,45,18.90592319,89.24126808,6.077886012,112.4750941,26.91403297348575,1
987,11,10,45,22.63045168,88.45577158,6.397995609,109.0357597,24.16718845143553,3
988,40,18,43,19.38603815,86.79058496,5.767372539,109.9130984,26.693873208227995,1
989,3,26,39,24.38318965,91.19431555,7.079973241,103.6012114,17.852454053949444,1
990,9,16,36,23.77989026,92.93386903,5.893332378,106.977723,19.468467810458545,1
991,30,20,38,22.59890174,93.16343942,7.058222596,110.0932899,28.200468303177807,2
992,40,9,41,24.37766782,85.4017118,5.78270695,106.128338,10.429540377920024,3
993,40,30,35,20.89273273,91.07776977,6.269663963,104.4407083,11.45359823331303,2
994,32,25,35,18.09903225,85.70786282,5.892913826,107.0050976,12.358802990493396,3
995,33,23,45,20.00218987,85.83618191,7.116538883,112.337046,28.83400218978235,3
996,4,14,41,19.85139326,89.80732335,6.430163481,102.8186358,20.662950993546588,2
997,13,17,45,21.25433607,92.65058936,7.159520979,106.2784673,24.475654701845396,3
998,39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,13.01299691329733,2
999,8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,28.495770395351386,2
1000,91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,12.926622977414898,3
1001,105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,23.035940691958224,2
1002,108,92,53,27.40053601,82.96221306,6.276800323,104.9378,12.524361694819396,1
1003,86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,22.513203908267013,3
1004,80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,29.777288344130767,3
1005,93,94,53,25.86632408,84.42379269,6.079178788,114.5357503,16.775126349262365,2
1006,90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,18.149825091205173,2
1007,108,89,53,29.55054817,78.06762846,5.808497604,99.34482238,10.052477463262903,3
1008,108,88,55,26.28845991,83.390039,5.891458107,113.8729798,13.938658325440157,2
1009,105,77,52,29.16226551,76.16151562,5.816622479,100.0075679,11.707138610625297,2
1010,118,88,52,28.65003945,82.68752542,5.843163161,98.75084366,13.357367325075874,3
1011,101,87,54,29.07311132,76.50045221,6.376756633,100.1692639,24.9346794268132,1
1012,95,75,50,28.08166093,75.26429821,5.623615687,118.2761894,16.534598306057312,1
1013,106,85,53,27.1994597,78.8086068,5.91505509,99.72430835,25.53862575487019,3
1014,86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,11.7319678187691,3
1015,83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,14.839741894819548,3
1016,85,95,47,25.94019018,78.3422098,6.211833161,119.84797,27.518603511688376,3
1017,109,79,45,27.66752761,79.68542782,6.490074429,108.66464,15.314945120564763,1
1018,100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,28.75985289802956,3
1019,117,86,48,28.6956201,82.54195839,6.225225239,116.1616839,15.90121818968138,3
1020,114,94,53,26.33544853,76.8532006,6.190757459,118.6858263,23.49247275808871,3
1021,110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,29.30871124087917,3
1022,94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,20.718189891761558,3
1023,80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,29.88301411162114,2
1024,114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,18.23010693960116,3
1025,88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,18.730584097929267,1
1026,112,73,48,29.2440638,77.32017166,5.707488987,90.66727868,10.236418935932338,1
1027,117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,20.533254436551665,2
1028,111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,13.1171819705369,2
1029,89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,22.404137971812943,3
1030,93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,27.55667555080722,2
1031,92,81,52,27.39341554,81.4654833,6.438137279,94.31102057,19.94864011567039,1
1032,105,74,45,25.14517635,81.38204104,6.098369122,119.218154,14.208862521680636,2
1033,102,71,48,28.65456263,79.28693687,5.695267822,102.4633775,26.47893498336275,3
1034,94,91,51,29.16093424,76.67484233,5.618094446,109.575944,16.34199929243283,2
1035,116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,19.183170637023395,2
1036,117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,28.66033763504648,3
1037,119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,24.81120905960601,2
1038,99,73,53,26.29039046,81.06003778,5.871702211,118.6730366,12.082360233995129,3
1039,91,84,52,29.14827211,78.71024836,6.390741836,117.536781,28.19737052955172,3
1040,80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,11.506309430984572,1
1041,101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,15.530924907457653,2
1042,108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,23.119344861006976,1
1043,100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,25.52446343734061,2
1044,109,91,53,29.66727337,83.51014178,6.010095853,110.2511102,15.794511260178512,1
1045,82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,25.338599941106796,1
1046,106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,22.320775102816395,2
1047,90,86,52,25.85036988,81.95580471,5.793260262,119.0856171,14.378057037948288,3
1048,83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,28.194907437768567,3
1049,119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,29.75237262700032,2
1050,107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,25.708471739896822,3
1051,116,81,55,26.42313317,83.6995044,5.915546415,95.12322062,11.295995627972912,1
1052,101,75,50,26.59386409,81.40740301,6.242528278,109.9825551,24.416039912164425,1
1053,93,81,50,27.71822477,76.57853189,6.036079266,102.2099836,25.781208025339247,3
1054,95,75,45,28.98333432,82.95958244,5.829898502,109.022564,21.272419181042864,2
1055,107,71,55,29.42017919,83.96754496,6.088064451,117.229079,20.61753669055696,2
1056,83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,28.52796280991322,1
1057,102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,17.87408834951183,3
1058,86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,18.85747657066364,3
1059,117,86,53,25.19640218,83.55829874,5.703381728,115.8586081,28.325902456647423,1
1060,111,79,53,28.31193338,75.77363772,6.165001278,119.695765,12.565318535077452,3
1061,95,74,50,25.90113128,80.47152737,6.002481605,110.10323,12.140492059410413,1
1062,91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,29.175327495168705,2
1063,93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,13.227263136868348,3
1064,92,85,51,29.22118628,81.08183635,5.740764682,108.8616474,26.61634477390673,3
1065,104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,23.64088673750455,3
1066,103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,17.411591381515123,1
1067,92,75,45,29.01207743,77.95192527,5.674403359,90.43495443,16.63685599608202,2
1068,93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,27.631991593462327,1
1069,120,87,52,28.0764455,76.05522115,5.905494703,118.9923573,18.36933270131416,1
1070,108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,13.083566603279367,3
1071,105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,20.526831018972626,2
1072,98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,12.53884387484913,2
1073,111,88,55,29.44795403,78.34971537,5.505393833,96.45042585,21.184210718597853,3
1074,97,74,45,26.47522633,78.51833782,5.677719902,113.1161095,22.82054916657342,1
1075,95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,21.757814358798004,1
1076,89,91,55,25.08347445,80.261731,6.275572298,94.32961456,19.839832895229613,1
1077,89,85,55,26.6719835,76.48541655,6.275384607,91.73358569,23.961921889132327,2
1078,118,88,51,25.44926208,79.49221962,6.201911642,100.6619171,21.259516464292563,3
1079,101,92,45,28.22776705,80.6430384,5.758054257,98.00403016,23.41065976745307,2
1080,99,92,47,28.1279509,77.48247073,6.323933647,103.5045395,25.78484558924632,3
1081,82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,15.141719267175484,2
1082,90,86,55,27.96236771,84.15403614,5.644486582,97.55986676,11.229387089027805,2
1083,95,88,52,28.00316034,78.90085998,6.235461772,94.68180316,22.668378327418573,2
1084,104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,27.14673244031797,2
1085,102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,12.797878443899853,1
1086,100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,19.80368362939287,2
1087,94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,28.957814237953468,3
1088,99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,21.354007052882903,3
1089,112,87,48,27.19711623,77.3970629,6.200111068,99.46950465,29.78439711820344,1
1090,117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,15.584397075121004,2
1091,96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,28.77461744817684,1
1092,113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,26.975793549868214,3
1093,105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,25.985397521550126,3
1094,85,89,51,29.21144871,84.70189923,6.158164422,108.5501443,14.482681972169132,1
1095,108,94,47,27.35911627,84.54625006,6.387431383,90.81250457,20.64717442786585,3
1096,92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,15.28334201903384,1
1097,110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,28.399852346490743,2
1098,82,75,55,27.34585147,78.4873835,6.281069505,92.15524332,18.555143687744447,3
1099,117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,11.57327106741946,1
1100,2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,15.153237764318618,2
1101,39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,29.81568963025456,2
